RedFighter,BlueFighter,Winner,Date,Red_Striking_Score,Red_Grappling_Score,Red_Experience_Score,Red_Physicality_Score,Red_Age,Blue_Striking_Score,Blue_Grappling_Score,Blue_Experience_Score,Blue_Physicality_Score,Blue_Age,Experience_Difference,Striking_Difference,Grappling_Difference,Physicality_Difference,age_Difference
Santiago Ponzinibbio,Muslim Salikhov,0,2024-07-13,10.420222222222224,0.585,7.562162162162163,1.0884485766052736,38.0,13.100999999999999,1.4638333333333333,4.765217391304349,0.9385812025999691,40.0,2.796944770857814,2.6807777777777755,0.8788333333333334,0.14986737400530448,2.0
Drew Dober,Jean Silva,0,2024-07-13,11.502065217391305,0.9049782608695652,7.93846153846154,0.8125894974844854,36.0,17.585666666666665,1.1495000000000002,2.769230769230769,0.7245941461654184,28.0,5.16923076923077,6.08360144927536,0.24452173913043496,0.087995351319067,8.0
Drew Dober,Jean Silva,0,2024-07-13,11.502065217391305,0.9049782608695652,7.93846153846154,0.8125894974844854,36.0,16.531666666666666,0.0,6.911764705882353,0.8114502521320399,47.0,5.16923076923077,6.08360144927536,0.24452173913043496,0.087995351319067,8.0
Gabriel Bonfim,Ange Loosa,1,2024-07-13,6.8485000000000005,8.881499999999999,3.3875,1.084469796764425,27.0,0.7165000000000001,2.6175,2.753846153846154,1.0579445978254332,31.0,0.6336538461538463,6.132000000000001,6.263999999999999,0.026525198938991856,4.0
Julian Erosa,Christian Rodriguez,1,2024-07-13,10.769,2.4566666666666666,8.14,1.1237983901972486,35.0,0.6875,3.034333333333333,2.381818181818182,0.786466168851657,27.0,5.758181818181819,10.0815,0.5776666666666666,0.3373322213455916,8.0
Joshua Van,Charles Johnson,0,2024-07-13,9.940333333333331,1.1365,2.18,0.47171351870605127,23.0,5.7855,0.47300000000000003,3.936842105263158,0.8019522454965023,34.0,1.756842105263158,4.154833333333332,0.6635,0.3302387267904511,11.0
Montel Jackson,Da'Mon Blackshear,1,2024-07-13,5.8305,3.9204999999999997,3.1733333333333333,1.0437605985598797,32.0,8.955833333333333,3.3448333333333333,4.333333333333334,0.9283759831752643,30.0,1.1600000000000006,3.125333333333333,0.5756666666666663,0.11538461538461542,2.0
Luana Santos,Mariya Agapova,1,2024-07-13,9.769,0.1625,1.5714285714285716,0.5981372563848133,24.0,4.949166666666667,1.8443333333333334,2.942857142857143,0.6215808927113562,27.0,1.3714285714285714,4.819833333333333,1.6818333333333333,0.023443636326542894,3.0
Josh Fremd,Andre Petroski,0,2024-07-13,4.6611666666666665,2.3918333333333335,3.3375000000000004,1.3643076557260623,31.0,8.959833333333332,7.187555555555556,2.753846153846154,1.1109920058586882,33.0,0.5836538461538465,4.298666666666666,4.795722222222222,0.2533156498673741,2.0
Evan Elder,Darrius Flowers,1,2024-07-13,0.619,1.2635,2.16,0.9584780916489415,27.0,0.16650000000000031,2.016166666666667,3.9263157894736844,0.9080772238201279,30.0,1.7663157894736843,0.4524999999999997,0.7526666666666668,0.05040086782881359,3.0
Amanda Lemos,Virna Jandiroba,0,2024-07-20,6.609,1.8408333333333333,3.5529411764705885,0.4221797058485231,37.0,0.29450000000000004,3.6265,4.572727272727273,0.3492354087662952,36.0,1.0197860962566847,6.3145,1.7856666666666667,0.07294429708222788,1.0
Steve Garcia,SeungWoo Choi,1,2024-07-20,22.877,2.0700000000000003,3.947368421052632,1.1428282242749361,32.0,11.277785714285715,1.0557142857142858,3.5294117647058827,1.089315631576559,32.0,0.41795665634674917,11.599214285714284,1.0142857142857145,0.05351259269837705,0.0
Kurt Holobaugh,Kaynan Kruschewsky,1,2024-07-20,4.287928571428571,2.145428571428572,5.750000000000001,0.9160377733465545,38.0,13.2,4.53,3.5764705882352943,1.065905147351859,33.0,2.1735294117647066,8.912071428571428,2.3845714285714283,0.1498673740053046,5.0
Cody Durden,Bruno Silva,0,2024-07-20,5.062954545454546,6.033181818181819,4.352380952380953,0.6176021128705078,33.0,7.832441176470589,3.037823529411764,4.13,0.43723076008536177,34.0,0.222380952380953,2.7694866310160426,2.995358288770055,0.18037135278514604,1.0
Cody Durden,Bruno Silva,0,2024-07-20,5.062954545454546,6.033181818181819,4.352380952380953,0.6176021128705078,33.0,7.827441176470588,1.2623235294117647,6.73939393939394,1.149453544320227,35.0,0.222380952380953,2.7694866310160426,2.995358288770055,0.18037135278514604,1.0
Dooho Choi,Bill Algeo,1,2024-07-20,19.3855,0.36999999999999994,3.947368421052632,0.8665039604890262,33.0,6.0405,1.1400000000000001,5.144,1.0508540931150203,35.0,1.1966315789473683,13.345,0.7700000000000002,0.1843501326259941,2.0
Mohammed Usman,Thomas Petersen,0,2024-07-20,5.294,1.287,2.769230769230769,1.491949403385278,35.0,0.736,10.09,1.9777777777777779,1.302753435947149,29.0,0.7914529914529913,4.558,8.803,0.18919596743812894,6.0
Brian Kelleher,Cody Gibson,0,2024-07-20,6.19385294117647,2.701235294117647,7.726315789473685,0.5596757179232745,38.0,3.7755,1.8290000000000002,5.93793103448276,0.8899144447137259,37.0,1.7883847549909255,2.4183529411764697,0.872235294117647,0.3302387267904514,1.0
Miranda Maverick,Dione Barbosa,1,2024-07-20,0.7150000000000001,3.0694545454545454,3.947368421052632,0.40274800146467216,27.0,0.31899999999999995,13.22,1.75,0.5446578157882791,32.0,2.197368421052632,0.39600000000000013,10.150545454545455,0.14190981432360694,5.0
Loik Radzhabov,Trey Ogden,0,2024-07-20,12.509,7.428,4.747826086956522,0.8775762348850157,34.0,0.4880000000000001,2.2140000000000004,4.545454545454546,0.9929608502696311,35.0,0.202371541501976,12.021,5.2139999999999995,0.11538461538461542,1.0
Luana Carolina,Lucie Pudilova,1,2024-07-20,6.288555555555556,0.9912777777777778,2.7384615384615385,0.6600424311728945,31.0,2.996,1.3815,4.721739130434783,0.6671027736261927,30.0,1.9832775919732448,3.292555555555556,0.39022222222222214,0.0070603424532982295,1.0
JeongYeong Lee,Hyder Amil,0,2024-07-20,8.831333333333333,0.973,2.381818181818182,0.9818885758736412,29.0,25.3955,1.078,1.8,0.8320212018683363,34.0,0.5818181818181818,16.564166666666665,0.1050000000000001,0.14986737400530492,5.0
Leon Edwards,Belal Muhammad,0,2024-07-27,4.937264705882353,1.6932058823529412,4.9750000000000005,1.195875632308192,33.0,4.929666666666666,2.339388888888889,5.376923076923077,1.0155042795230458,36.0,0.4019230769230768,0.007598039215687358,0.646183006535948,0.18037135278514627,3.0
Tom Aspinall,Curtis Blaydes,1,2024-07-27,15.634388888888891,5.437777777777778,3.5647058823529414,1.5824964113069597,31.0,13.293,6.0425,4.361904761904762,1.6384627871613953,33.0,0.797198879551821,2.3413888888888916,0.6047222222222226,0.055966375854435535,2.0
Arnold Allen,Giga Chikadze,1,2024-07-27,2.5005769230769235,1.6094615384615387,4.380952380952381,0.7975384432476468,31.0,3.183,0.5485,3.7666666666666666,1.089315631576559,36.0,0.6142857142857148,0.6824230769230764,1.0609615384615387,0.2917771883289123,5.0
Christian Leroy Duncan,Gregory Rodrigues,0,2024-07-27,10.7515,0.05,2.18,1.4107267538692985,29.0,17.500166666666665,3.075,3.947368421052632,1.2913633586438342,32.0,1.7673684210526317,6.748666666666665,3.0250000000000004,0.11936339522546424,3.0
Nathaniel Wood,Daniel Pineda,1,2024-07-27,3.301227272727273,2.4501818181818185,5.353846153846154,0.6901113875447284,31.0,4.308653846153846,3.572423076923077,8.730232558139534,0.7245941461654184,39.0,3.3763864042933793,1.007426573426573,1.1222412587412585,0.034482758620689946,8.0
Sam Patterson,Kiefer Crosbie,1,2024-07-27,8.514333333333333,2.9996666666666663,2.753846153846154,1.3616611155216205,28.0,1.3290000000000002,0.25,2.942857142857143,0.9385812025999691,34.0,0.18901098901098923,7.1853333333333325,2.7496666666666663,0.42307991292165137,6.0
Jake Hadley,Caolan Loughran,1,2024-07-27,4.12442857142857,2.628214285714286,2.566666666666667,0.7329867282551232,28.0,0.10399999999999998,2.027,1.9777777777777779,0.6365987948463516,28.0,0.588888888888889,4.02042857142857,0.6012142857142857,0.09638793340877161,0.0
Muhammad Mokaev,Manel Kape,1,2024-07-27,0.28150000000000003,7.992357142857143,2.4000000000000004,0.7329867282551232,24.0,7.942857142857142,1.1825,5.152,0.5870981340906667,31.0,2.752,7.661357142857142,6.809857142857143,0.14588859416445654,7.0
Oban Elliott,Preston Parsons,1,2024-07-27,9.060333333333332,4.066,2.3636363636363638,1.0499870381437353,27.0,5.656499999999999,6.7595,2.942857142857143,0.9770427410615075,29.0,0.5792207792207793,3.403833333333333,2.6935000000000002,0.07294429708222783,2.0
Modestas Bukauskas,Marcin Prachnio,1,2024-07-27,6.6465000000000005,0.10225,4.342857142857143,1.436850082502127,31.0,11.049499999999998,0.10400000000000001,4.739130434782609,1.2830039286559733,36.0,0.3962732919254659,4.402999999999998,0.0017500000000000154,0.15384615384615374,5.0
Mick Parkin,Lukasz Brzeski,1,2024-07-27,6.9375,2.9615,1.8,1.600001248699857,29.0,13.4325,1.357,2.723076923076923,1.5179446963144358,32.0,0.9230769230769231,6.494999999999999,1.6045,0.08205655238542109,3.0
Molly McCann,Bruna Brasil,0,2024-07-27,4.723653846153846,2.322423076923077,3.936842105263158,0.32184614470074635,34.0,6.7345,2.012,2.7384615384615385,0.49114522308990216,31.0,1.1983805668016196,2.0108461538461535,0.3104230769230769,0.1692990783891558,3.0
Cory Sandhagen,Umar Nurmagomedov,0,2024-08-03,4.568928571428572,1.809214285714286,4.361904761904762,0.8859356648728771,32.0,5.522166666666666,5.389166666666667,3.4000000000000004,0.7440258505492694,29.0,0.961904761904762,0.9532380952380946,3.579952380952381,0.14190981432360772,3.0
Shara Magomedov,Michal Oleksiejczuk,1,2024-08-03,13.921,0.056999999999999995,2.6000000000000005,1.1799575231000676,30.0,11.561785714285714,0.9454285714285715,5.152,1.149453544320227,29.0,2.5519999999999996,2.3592142857142857,0.8884285714285716,0.03050397877984068,1.0
Marlon Vera,Deiveson Figueiredo,0,2024-08-03,7.786666666666666,1.6501666666666666,6.14,0.7824873890108082,32.0,5.125,3.4365,5.36923076923077,0.602116036225662,37.0,0.77076923076923,2.661666666666666,1.7863333333333336,0.18037135278514616,5.0
Tony Ferguson,Michael Chiesa,0,2024-08-03,4.946666666666666,1.53225,7.148571428571429,1.146807004115785,41.0,0.37350000000000005,4.6274999999999995,5.144,1.1998544121490404,37.0,2.0045714285714284,4.573166666666666,3.0952499999999996,0.05304740803325547,4.0
Mackenzie Dern,Loopy Godinez,1,2024-08-03,2.1832142857142856,2.2667142857142855,3.5529411764705885,0.34525662892544645,31.0,0.7045,4.6866666666666665,3.16,0.19936803476098985,31.0,0.39294117647058835,1.4787142857142856,2.419952380952381,0.1458885941644566,0.0
Joel Alvarez,Elves Brener,1,2024-08-03,13.074,1.3735,4.773913043478261,1.3231995770600822,31.0,15.576999999999998,1.0450000000000002,3.9684210526315793,0.9584780916489415,27.0,0.805491990846682,2.5029999999999983,0.3284999999999998,0.3647214854111407,4.0
Mohammad Yahya,Kaue Fernandes,0,2024-08-03,12.7545,2.192,3.35,0.9624568714897899,30.0,12.948500000000001,1.212,2.16,0.9624568714897899,29.0,1.19,0.19400000000000084,0.9800000000000002,0.0,1.0
Shamil Gaziev,Don'Tale Mayes,1,2024-08-03,8.913333333333332,5.7,2.4000000000000004,1.5615397102383186,35.0,6.731000000000001,0.9457500000000001,3.325,1.7383643157458941,33.0,0.9249999999999998,2.1823333333333315,4.75425,0.1768246055075755,2.0
Viktoriia Dudakova,Sam Hughes,0,2024-08-03,0.5965,2.5615,1.8,0.5335855413922898,26.0,3.2637777777777774,1.2385,2.723076923076923,0.41820092600767433,32.0,0.9230769230769231,2.6672777777777776,1.3230000000000002,0.11538461538461542,6.0
Jai Herbert,Rolando Bedoya,1,2024-08-03,11.063785714285713,0.3077142857142857,3.7333333333333334,1.2542340598187027,36.0,1.3384999999999996,0.0,3.5647058823529414,1.0924273564461229,28.0,0.168627450980392,9.725285714285713,0.3077142857142857,0.16180670337257985,8.0
Sedriques Dumas,Denis Tiuliulin,1,2024-08-03,5.3505,1.3350000000000002,2.18,1.4107267538692985,29.0,12.8385,0.15633333333333332,3.905263157894737,1.2993209183255319,36.0,1.7252631578947368,7.4879999999999995,1.178666666666667,0.1114058355437666,7.0
Azamat Murzakanov,Alonzo Menifield,1,2024-08-03,19.624,0.857,2.8000000000000003,0.9952055201679098,35.0,12.221961538461539,1.0592307692307692,3.7555555555555555,1.256478729716981,37.0,0.9555555555555553,7.40203846153846,0.20223076923076921,0.2612732095490713,2.0
Danny Barlow,Nikolay Veretennikov,1,2024-08-10,14.945,0.0,1.6,1.3881833246158841,29.0,0.5520000000000002,0.05,2.7384615384615385,1.161392873687502,35.0,1.1384615384615384,14.393,0.05,0.22679045092838201,6.0
Marcin Tybura,Serghei Spivac,0,2024-08-10,8.896833333333332,1.6423095238095238,6.550000000000001,1.5029885256794246,39.0,10.904666666666667,5.2885,4.16,1.5195314244992097,30.0,2.3900000000000006,2.007833333333336,3.646190476190476,0.0165428988197851,9.0
Damon Jackson,Chepe Mariscal,0,2024-08-10,4.557666666666666,4.1935,5.951724137931035,0.9394482575712542,36.0,0.7590000000000001,3.9770000000000003,4.536363636363637,0.7245941461654184,32.0,1.415360501567398,3.7986666666666657,0.21649999999999991,0.21485411140583577,4.0
Toshiomi Kazama,Charalampos Grigoriou,1,2024-08-10,16.806166666666662,1.6788333333333334,2.942857142857143,0.7095430919285799,27.0,2.8745,0.125,2.3454545454545457,0.6326200150055032,32.0,0.5974025974025974,13.931666666666663,1.5538333333333334,0.07692307692307665,5.0
Karol Rosa,Pannie Kianzad,1,2024-08-10,0.9140000000000001,1.5185,4.554545454545455,0.5636544977641237,30.0,0.8325,0.6114545454545454,4.941666666666667,0.5941584765439645,33.0,0.38712121212121264,0.08150000000000013,0.9070454545454546,0.03050397877984079,3.0
Jhonata Diniz,Karl Williams,1,2024-08-10,9.286833333333332,0.1,1.4000000000000001,1.5834583498800718,33.0,0.6535,4.169,2.18,1.5203984794704948,35.0,0.78,8.633333333333333,4.069,0.06305987040957706,2.0
Youssef Zalal,Jarno Errens,1,2024-08-10,0.617,3.4402500000000003,3.325,0.9283759831752643,28.0,0.132,0.5955,3.936842105263158,1.0163713344943308,30.0,0.611842105263158,0.485,2.8447500000000003,0.08799535131906655,2.0
Stephanie Luciano,Talita Alencar,1,2024-08-10,1.306,1.2329999999999999,1.542857142857143,0.49114522308990216,25.0,-0.14849999999999997,4.024,1.1600000000000001,0.04950066075568489,34.0,0.3828571428571428,1.4545,2.7910000000000004,0.4416445623342173,9.0
Yana Santos,Chelsea Chandler,1,2024-08-10,0.7725000000000002,1.3315000000000001,4.527272727272727,0.6365987948463516,35.0,6.724,0.8625,1.542857142857143,0.7206153663245697,34.0,2.9844155844155846,5.9515,0.4690000000000001,0.08401657147821806,1.0
Dricus Du Plessis,Israel Adesanya,1,2024-08-17,10.7335,3.9975000000000005,4.581818181818182,1.260859379863993,31.0,8.048941176470588,0.2627058823529412,5.577777777777778,1.518153809572216,35.0,0.9959595959595964,2.684558823529411,3.734794117647059,0.2572944297082229,4.0
Kai Kara-France,Steve Erceg,1,2024-08-17,8.331999999999999,0.7675,7.137142857142857,0.5910769139315155,31.0,10.7015,3.1265,2.583333333333334,0.6905464099527358,29.0,4.553809523809523,2.3695000000000004,2.359,0.09946949602122024,2.0
Mateusz Gamrot,Dan Hooker,0,2024-08-17,2.9570000000000003,4.720000000000001,5.184,0.8815550147258648,34.0,10.955772727272729,1.3550909090909093,7.131428571428572,1.1428282242749361,34.0,1.9474285714285715,7.998772727272728,3.3649090909090913,0.2612732095490713,0.0
Tai Tuivasa,Jairzinho Rozenstruik,0,2024-08-17,12.9105,0.100875,4.342857142857143,1.3756977330293774,31.0,16.458928571428572,0.09085714285714286,3.7444444444444445,1.4579965507744226,36.0,0.598412698412699,3.5484285714285715,0.010017857142857148,0.08229881774504522,5.0
Li Jingliang,Carlos Prates,0,2024-08-17,3.649676470588235,1.386205882352941,5.540740740740741,1.011525499682197,36.0,25.8455,0.0,4.747826086956522,1.3152390275336558,31.0,0.7929146537842193,22.195823529411765,1.386205882352941,0.3037135278514589,5.0
Casey O'Neill,Luana Santos,1,2024-08-17,5.075928571428571,2.865428571428572,2.18,0.6600424311728945,27.0,9.769,0.1625,1.5714285714285716,0.5981372563848133,24.0,0.6085714285714285,4.693071428571429,2.702928571428572,0.06190517478808122,3.0
Jack Jenkins,Herbert Burns,1,2024-08-17,7.1075,2.7385,3.16,0.6861326077038801,31.0,16.505166666666668,7.434166666666666,3.1466666666666665,0.9474058172529513,37.0,0.013333333333333641,9.397666666666668,4.695666666666666,0.2612732095490712,6.0
Tom Nolan,Alex Reyes,1,2024-08-17,18.982166666666664,0.0,1.4000000000000001,1.169353423213928,24.0,16.178166666666662,0.0,3.5529411764705885,1.0314223887311695,38.0,2.1529411764705886,2.804000000000002,0.0,0.13793103448275845,14.0
Song Kenan,Ricky Glenn,1,2024-08-17,4.938454545454546,0.571,5.548148148148148,1.011525499682197,34.0,19.282500000000002,1.0375,6.5375000000000005,0.950520531967244,35.0,0.9893518518518523,14.344045454545457,0.46650000000000014,0.06100496771495301,1.0
Josh Culibao,Ricardo Ramos,0,2024-08-17,0.3445,0.5136666666666667,2.9571428571428573,0.9818885758736412,30.0,8.087307692307693,3.7081923076923076,4.352380952380953,0.9089442787914129,29.0,1.3952380952380956,7.742807692307693,3.194525641025641,0.07294429708222827,1.0
Jared Cannonier,Caio Borralho,0,2024-08-24,13.243,0.5660000000000001,4.747826086956522,1.2303554010841529,40.0,4.162928571428571,2.8472142857142857,3.3875,1.1189495655403863,32.0,1.3603260869565217,9.08007142857143,2.2812142857142854,0.1114058355437666,8.0
Angela Hill,Tabatha Ricci,0,2024-08-24,2.733576923076923,0.9848461538461539,5.910344827586208,0.3492354087662952,40.0,3.3137777777777773,3.7502777777777783,2.3636363636363638,0.1648852761403003,29.0,3.546708463949844,0.5802008547008541,2.765431623931624,0.18435013262599492,11.0
Neil Magny,Michael Morales,0,2024-08-24,7.291647058823529,2.686470588235294,8.14,1.461127621698112,37.0,15.950000000000003,1.3924999999999998,3.4000000000000004,1.3192178073745044,25.0,4.74,8.658352941176474,1.2939705882352943,0.1419098143236075,12.0
Edmen Shahbazyan,Gerald Meerschaert,0,2024-08-24,16.32109090909091,2.9369545454545456,3.35,1.2568806000231447,27.0,5.012954545454545,3.7244999999999995,10.534615384615385,1.2993209183255319,37.0,7.184615384615386,11.308136363636365,0.7875454545454539,0.04244031830238715,10.0
Dennis Buzukja,Francis Marshall,0,2024-08-24,12.7315,1.398,2.5333333333333337,0.8320212018683363,27.0,12.95,4.065,1.9555555555555557,0.9089442787914129,25.0,0.577777777777778,0.2184999999999988,2.6670000000000007,0.07692307692307665,2.0
Viacheslav Borshchev,James Llontop,1,2024-08-24,9.377833333333333,0.07766666666666666,2.3272727272727276,0.8775762348850157,33.0,1.162,0.15433333333333332,3.375,1.065905147351859,25.0,1.0477272727272724,8.215833333333332,0.07666666666666666,0.18832891246684336,8.0
Jacqueline Cavalcanti,Josiane Nunes,1,2024-08-24,1.9499999999999997,0.1,1.5714285714285716,0.7824873890108082,27.0,6.093500000000001,0.06999999999999999,2.381818181818182,0.4752572761388933,31.0,0.8103896103896102,4.143500000000001,0.030000000000000013,0.3072301128719149,4.0
Gilbert Burns,Sean Brady,0,2024-09-07,5.9507826086956515,2.6038478260869566,5.757142857142858,0.9425599824408178,38.0,3.7325,4.7250000000000005,3.5882352941176476,0.9810215209023562,32.0,2.1689075630252104,2.2182826086956515,2.121152173913044,0.038461538461538325,6.0
Jessica Andrade,Natalia Silva,0,2024-09-07,6.401642857142857,3.0744285714285717,7.535135135135135,0.20334681460183862,33.0,9.492333333333333,0.8215,4.545454545454546,0.43723076008536177,28.0,2.9896805896805896,3.090690476190476,2.252928571428572,0.23388394548352315,5.0
Steve Garcia,Kyle Nelson,1,2024-09-07,22.877,2.0700000000000003,3.947368421052632,1.1428282242749361,32.0,11.458111111111112,1.9807777777777775,4.342857142857143,0.9394482575712542,33.0,0.39548872180451156,11.418888888888887,0.08922222222222276,0.20337996670368197,1.0
